VCE_ID,Month,Stage,D1,D2,D3,MuseumSpecimenKey,Species,Lat_Final,Long_Final,Country,State,County,Town,Locality,Collection,Sex,Comments
528,5,adult,-84.93,NA,-75.14,KPMVT003,Anax junius,43.7061,-72.4622,United States,Vermont,Windsor,Hartford,Joe Ranger Road - North Pond,Vermont Center for Ecostudies,M,~4 other males on pond not captured
529,5,adult,-89.81,NA,-90.93,KPMVT004,Anax junius,43.7061,-72.4622,United States,Vermont,Windsor,Hartford,Joe Ranger Road - North Pond,Vermont Center for Ecostudies,M,~4 other males on pond not captured
720,7,adult,-81.77,NA,NA,CCR31,Anax junius,43.711,-72.3193,United States,Vermont,Windsor,Norwich,"Ann Badgeley pond, Norwich, VT",Vermont Center for Ecostudies,,
700,5,adult,-70.85,-63.96,NA,JD002,Anax junius,43.7182,-71.32,United States,New Hampshire,Carroll,Moultonborough,,Vermont Center for Ecostudies,M,
1091,3,adult,-53,NA,NA,DJ2012002,Anax junius,43.7254,-91.214,United States,Wisconsin,LaCrosse,Shelby,Goose Island county park,Vermont Center for Ecostudies,M,
733,7,adult,-91.14,NA,NA,SPH002,Anax junius,43.7495,-72.3643,United States,Vermont,Windsor,Norwich,Crowford's Pond,Vermont Center for Ecostudies,M,
732,7,adult,-92.22,NA,NA,SPH001,Anax junius,43.7495,-72.3643,United States,Vermont,Windsor,Norwich,Crowford's Pond,Vermont Center for Ecostudies,M,
724,7,adult,-106.88,NA,NA,JD003,Anax junius,43.7607,-71.2322,United States,New Hampshire,Carroll,Ossipee,"Ossipee, Carroll County, Bear Pond",Vermont Center for Ecostudies,M,
64,9,Teneral,-104.16,NA,NA,101984,Anax junius,43.7976,-69.7225,United States,Maine,Sagadahoc ,,", Ice Pond,  Seguinland Road,  north of Reid State Park",Maine State Museum,M,
63,8,adult,-128.1,NA,NA,101922,Anax junius,43.7976,-69.7225,United States,Maine,Sagadahoc ,,", Ice Pond,  Seguinland Road,  north of Reid State Park",Maine State Museum,M,
1087,3,adult,-56.82,NA,NA,DJ2012005,Anax junius,43.8205,-91.2108,United States,Wisconsin,LaCrosse,LaCrosse,Hixon Forest (parking lot),Vermont Center for Ecostudies,F,
95,6,adult,-73.28,NA,NA,116262,Anax junius,43.8251,-70.6358,United States,Maine,Cumberland ,,", Adams Pond",Maine State Museum,M,
65,6,adult,-70.67,NA,NA,102324,Anax junius,43.8327,-70.9225,United States,Maine,Oxford ,,", Black Pond,  north end,  road to west off Spectacle Pond Road",Maine State Museum,M,
704,5,adult,-76.26,NA,NA,SPZ002,Anax junius,43.8343,-72.2213,United States,Vermont,Orange,Thetford,Houghton Hill Road,Vermont Center for Ecostudies,M,
705,5,adult,-82.91,NA,NA,SPZ003,Anax junius,43.8343,-72.2213,United States,Vermont,Orange,Thetford,Houghton Hill Road,Vermont Center for Ecostudies,F,
779,6,adult,-65.05,NA,NA,DJ2012067,Anax junius,43.8588,-91.3035,United States,Minnesota,Winona,Dresbach,"I-90 Rest Area, Prairie between lots",Vermont Center for Ecostudies,M,
787,6,adult,-86.11,-74.1,NA,DJ2012068,Anax junius,43.8588,-91.3035,United States,Minnesota,Winona,Dresbach,"I-90 Rest Area, Prairie between lots",Vermont Center for Ecostudies,M,
782,6,adult,-96.05,NA,NA,DJ2012066,Anax junius,43.8588,-91.3035,United States,Minnesota,Winona,Dresbach,"I-90 Rest Area, Prairie between lots",Vermont Center for Ecostudies,F,
797,6,adult,-76.94,NA,NA,DJ2012070,Anax junius,43.8687,-91.2761,United States,Wisconsin,LaCrosse,Campbell,Spillway dike off of Spillway Drive,Vermont Center for Ecostudies,F,
796,6,adult,-84.35,NA,NA,DJ2012071,Anax junius,43.8687,-91.2761,United States,Wisconsin,LaCrosse,Campbell,Spillway dike off of Spillway Drive,Vermont Center for Ecostudies,M,
1079,6,adult,-63.98,NA,NA,DJ2012056,Anax junius,43.8837,-91.2424,United States,Wisconsin,LaCrosse,LaCrosse,"Mississippi River, Dike off Fishermen's Rd.",Vermont Center for Ecostudies,M,
791,6,adult,-72.48,-87.64,NA,DJ2012074,Anax junius,43.8837,-91.2424,United States,Wisconsin,LaCrosse,LaCrosse,Dike off of Fishermens Rd.,Vermont Center for Ecostudies,M,
1078,6,adult,-77.56,NA,NA,DJ2012055,Anax junius,43.8837,-91.2424,United States,Wisconsin,LaCrosse,LaCrosse,"Mississippi River, Dike off Fishermen's Rd.",Vermont Center for Ecostudies,M,
806,6,adult,-79.16,NA,NA,DJ2012049,Anax junius,43.8837,-91.2424,United States,Wisconsin,LaCrosse,LaCrosse,Dike E of fishermen's rd. on east side of ???,Vermont Center for Ecostudies,M,
1093,6,adult,-79.68,NA,NA,DJ2012046,Anax junius,43.8837,-91.2424,United States,Wisconsin,LaCrosse,LaCrosse,dike off Fishermen's Rd. east side of Airport,Vermont Center for Ecostudies,M,
1099,6,adult,-79.83,NA,NA,DJ2012047,Anax junius,43.8837,-91.2424,United States,Wisconsin,LaCrosse,LaCrosse,dike off Fishermen's Rd. east side of Airport,Vermont Center for Ecostudies,M,
1100,6,adult,-80.19,NA,NA,DJ2012048,Anax junius,43.8837,-91.2424,United States,Wisconsin,LaCrosse,LaCrosse,dike off Fishermen's Rd. east side of Airport,Vermont Center for Ecostudies,M,
792,6,adult,-102.59,NA,NA,DJ2012075,Anax junius,43.8837,-91.2424,United States,Wisconsin,LaCrosse,LaCrosse,Dike off of Fishermens Rd.,Vermont Center for Ecostudies,F,
81,6,adult,-81.74,NA,NA,108183,Anax junius,43.8998,-70.667,United States,Maine,Cumberland ,,", Perley Pond,  Sandy Beach Road,  northwest of North Sebago",Maine State Museum,M,
1089,4,adult,-55.55,NA,NA,DJ2012007,Anax junius,43.9077,-91.2473,United States,Wisconsin,LaCrosse,Onalaska,Bike trail and pond below Sunset Vista Rd.,Vermont Center for Ecostudies,M,
766,4,adult,-56.36,NA,NA,DJ2012008,Anax junius,43.9077,-91.2473,United States,Wisconsin,LaCrosse,Onalaska,Bike trail and Pond below Sunset Vista Rd.,Vermont Center for Ecostudies,M,
1082,4,adult,-58.14,NA,NA,DJ2012017,Anax junius,43.9077,-91.2473,United States,Wisconsin,LaCrosse,Onalaska,Pond and bike trail below Sunset Vista Rd.,Vermont Center for Ecostudies,M,
774,4,adult,-60.81,NA,NA,DJ2012009,Anax junius,43.9077,-91.2473,United States,Wisconsin,LaCrosse,Onalaska,Bike trail pond below Sunset Bista Rd.,Vermont Center for Ecostudies,M,
1092,4,adult,-62.66,NA,NA,DJ2012006,Anax junius,43.9077,-91.2473,United States,Wisconsin,LaCrosse,Onalaska,bike trail below sunset vista rd.,Vermont Center for Ecostudies,M,
805,4,adult,-67.66,NA,NA,DJ20180021,Anax junius,43.9077,-91.2473,United States,Wisconsin,LaCrosse,Onalaska,Openings in woods near sunset Vista Rd.,Vermont Center for Ecostudies,M,
1081,4,adult,-67.76,NA,NA,DJ2012029,Anax junius,43.9077,-91.2473,United States,Wisconsin,LaCrosse,Onalaska,bike trail below sunset vista rd.,Vermont Center for Ecostudies,M,
1083,4,adult,-67.9,NA,NA,DJ20180019,Anax junius,43.9077,-91.2473,United States,Wisconsin,LaCrosse,Onalaska,Pond edge below Sunset Vista Rd.,Vermont Center for Ecostudies,M,
1077,4,adult,-68.3,NA,NA,DJ2012012,Anax junius,43.9077,-91.2473,United States,Wisconsin,LaCrosse,Onalaska,Bike trail and pond below Sunset Vista Rd.,Vermont Center for Ecostudies,M,
772,4,adult,-68.86,NA,NA,DJ2012011,Anax junius,43.9077,-91.2473,United States,Wisconsin,LaCrosse,Onalaska,Bike trail and Pond below Sunset Vista Rd.,Vermont Center for Ecostudies,M,
771,4,adult,-69.2,NA,NA,DJ2012030,Anax junius,43.9077,-91.2473,United States,Wisconsin,LaCrosse,Onalaska,Bike trail below sunset vista Rd.,Vermont Center for Ecostudies,M,
802,4,adult,-69.27,NA,NA,DJ2012026,Anax junius,43.9077,-91.2473,United States,Wisconsin,LaCrosse,Onalaska,bike trail and waters edge below sunset vista Rd.,Vermont Center for Ecostudies,M,
795,4,adult,-70.85,NA,NA,DJ2012016,Anax junius,43.9077,-91.2473,United States,Wisconsin,LaCrosse,Onalaska,Pond and bike trail below sunset Vista Rd.,Vermont Center for Ecostudies,M,
770,4,adult,-71.43,NA,NA,DJ2012027,Anax junius,43.9077,-91.2473,United States,Wisconsin,LaCrosse,Onalaska,Bike trail below sunset vista Rd.,Vermont Center for Ecostudies,M,
773,4,adult,-73.89,NA,NA,DJ2012010,Anax junius,43.9077,-91.2473,United States,Wisconsin,LaCrosse,Onalaska,Bike trail and Pond below Sunset Vista Rd.,Vermont Center for Ecostudies,M,
1084,4,adult,-74.03,NA,NA,DJ20120022,Anax junius,43.9077,-91.2473,United States,Wisconsin,LaCrosse,Onalaska,Openings in woods near sunset Vista Rd.,Vermont Center for Ecostudies,M,
803,4,adult,-74.2,NA,NA,DJ2012028,Anax junius,43.9077,-91.2473,United States,Wisconsin,LaCrosse,Onalaska,bike trail below sunset vista rd.,Vermont Center for Ecostudies,M,
768,4,adult,-76.04,NA,NA,DJ2012015,Anax junius,43.9077,-91.2473,United States,Wisconsin,LaCrosse,Onalaska,Pond and bike trail below sunset Vista Rd.,Vermont Center for Ecostudies,M,
801,4,adult,-76.72,NA,NA,DJ20120024,Anax junius,43.9077,-91.2473,United States,Wisconsin,LaCrosse,Onalaska,Openings in woods near sunset Vista Rd.,Vermont Center for Ecostudies,M,
1090,4,adult,-77.59,NA,NA,DJ20120023,Anax junius,43.9077,-91.2473,United States,Wisconsin,LaCrosse,Onalaska,Openings in woods near sunset Vista Rd.,Vermont Center for Ecostudies,M,
807,4,adult,-79.56,-65.17,NA,DJ2012025,Anax junius,43.9077,-91.2473,United States,Wisconsin,LaCrosse,Onalaska,bike trail and waters edge below sunset vista Rd.,Vermont Center for Ecostudies,M,
804,4,adult,-79.82,NA,NA,DJ20180020,Anax junius,43.9077,-91.2473,United States,Wisconsin,LaCrosse,Onalaska,Grassy areas within 100 yds. Of water near sunset vista rd.,Vermont Center for Ecostudies,F,
769,4,adult,-80.85,-73.76,NA,DJ20120013,Anax junius,43.9077,-91.2473,United States,Wisconsin,LaCrosse,Onalaska,Bike trail and Pond below Sunset Vista Rd.,Vermont Center for Ecostudies,F,
1098,4,adult,-81.42,NA,NA,DJ2012014,Anax junius,43.9077,-91.2473,United States,Wisconsin,LaCrosse,Onalaska,bike trail below sunset vista rd.,Vermont Center for Ecostudies,M,
1101,5,adult,-52.49,NA,NA,DJ2012039,Anax junius,43.9116,-91.2381,United States,Wisconsin,LaCrosse,Onalaska,LB White Co. 411 Mason St.,Vermont Center for Ecostudies,M,
1095,5,adult,-53.5,NA,NA,DJ2012043,Anax junius,43.9116,-91.2381,United States,Wisconsin,LaCrosse,Onalaska,LB White Co. 411 Mason St.,Vermont Center for Ecostudies,M,
1096,5,adult,-62.94,NA,NA,DJ2012038,Anax junius,43.9116,-91.2381,United States,Wisconsin,LaCrosse,Onalaska,LB White Co. 411 Mason St.,Vermont Center for Ecostudies,M,
794,5,adult,-74.82,NA,NA,DJ2012040,Anax junius,43.9116,-91.2381,United States,Wisconsin,LaCrosse,Onalaska,LB White Co. 411 Mason St.,Vermont Center for Ecostudies,M,
1102,5,adult,-87.25,NA,NA,DJ2012041,Anax junius,43.9116,-91.2381,United States,Wisconsin,LaCrosse,Onalaska,LB White Co. 411 Mason St.,Vermont Center for Ecostudies,M,same museum specimen key as below-cannot tell which wing goes with which record.
1103,5,adult,-90.63,NA,NA,DJ2012041,Anax junius,43.9116,-91.2381,United States,Wisconsin,LaCrosse,Onalaska,LB White Co. 411 Mason St.,Vermont Center for Ecostudies,M,
793,5,adult,-92.07,NA,NA,DJ2012042,Anax junius,43.9116,-91.2381,United States,Wisconsin,LaCrosse,Onalaska,LB White Co. 411 Mason St.,Vermont Center for Ecostudies,M,
1086,5,adult,-122.58,NA,NA,DJ2012037,Anax junius,43.9116,-91.2381,United States,Wisconsin,LaCrosse,Onalaska,LB White Co. 411 Mason St.,Vermont Center for Ecostudies,M,
800,5,adult,-81.9,-61.91,NA,DJ2012033,Anax junius,43.9122,-91.2385,United States,Wisconsin,LaCrosse,Onalaska,LB White Co. 411 Mason St.,Vermont Center for Ecostudies,F,
799,6,adult,-93.48,NA,NA,DJ2012059,Anax junius,43.9123,-91.2385,United States,Wisconsin,LaCrosse,Onalaska,LB White Co. 411 Mason St.,Vermont Center for Ecostudies,M,
1097,6,adult,-63.28,NA,NA,DJ2012045,Anax junius,43.9128,-91.2366,United States,Wisconsin,LaCrosse,Onalaska,Open area next to LB White parking lot,Vermont Center for Ecostudies,M,
840,8,Teneral,-80.59,NA,NA,NBM- 001704,Anax junius,43.92,-60,Canada,Nova Scotia,Sable Island,,Sable Island,New Brunswick Museum,F,Aged appearance
120,10,adult,-94.34,NA,NA,181209,Anax junius,43.9514,-70.1699,United States,Maine,Androscoggin ,,", Runaround Pond,  Runaround Pond Road (aka Fickett Road),  northeast of North Pownal",Maine State Museum,M,
613,8,exuviae,-62.84,NA,NA,CNC017a,Anax junius,43.9535,-60.1239,Canada,Nova Scotia,,,West end Sable Island,Canadian National Collection,,
612,8,Teneral,-102.05,NA,-91.26,CNC017,Anax junius,43.9535,-60.1239,Canada,Nova Scotia,,,West end Sable Island,Canadian National Collection,,reared from nymph
567,7,adult,-92.2,NA,NA,MN-441,Anax junius,43.9547,-73.4129,United States,New York,Essex,Crown Point,"Gilligan's Bay on Lake Champlain, just north of Crown Point",New York State Museum,M,beautiful specimen
777,8,adult,-74.32,NA,NA,DJ2012090,Anax junius,43.9577,-91.2431,United States,Wisconsin,LaCrosse,Holmen,Pond on Timberwood lane,Vermont Center for Ecostudies,M,
1085,6,adult,-75.53,NA,NA,DJ2012053,Anax junius,43.9577,-91.2431,United States,Wisconsin,LaCrosse,Holmen,Storm water retention pond west of Timberwood Lane,Vermont Center for Ecostudies,M,
1080,6,adult,-81.47,NA,NA,DJ2012065,Anax junius,43.9577,-91.2431,United States,Wisconsin,LaCrosse,Holmen,Retention pond on west side of Timberwood Ln.,Vermont Center for Ecostudies,M,
1145A,8,exuviae,-84.32,NA,NA,DJ2012EX01,Anax junius,43.9577,-91.2431,United States,Wisconsin,La Crosse,Holmen,Timberwood Lane,Vermont Center for Ecostudies,,
1148B,7,exuviae,-85.92,NA,NA,DJ2012EX04,Anax junius,43.9577,-91.2431,United States,Wisconsin,La Crosse,Holmen,Timberwood Lane,Vermont Center for Ecostudies,,
780,7,adult,-86.74,NA,NA,DJ2012085,Anax junius,43.9577,-91.2431,United States,Wisconsin,LaCrosse,Holmen,Pond on Timberwood lane,Vermont Center for Ecostudies,M,
1145B,8,exuviae,-88.71,NA,NA,DJ2012EX01,Anax junius,43.9577,-91.2431,United States,Wisconsin,La Crosse,Holmen,Timberwood Lane,Vermont Center for Ecostudies,,
1150B,5,exuviae,-90.17,NA,NA,DJ2012EX06,Anax junius,43.9577,-91.2431,United States,Wisconsin,La Crosse,Holmen,Timberwood Lane,Vermont Center for Ecostudies,,
1148A,7,exuviae,-93.58,NA,NA,DJ2012EX04,Anax junius,43.9577,-91.2431,United States,Wisconsin,La Crosse,Holmen,Timberwood Lane,Vermont Center for Ecostudies,,
1150A,5,exuviae,-94.45,NA,NA,DJ2012EX06,Anax junius,43.9577,-91.2431,United States,Wisconsin,La Crosse,Holmen,Timberwood Lane,Vermont Center for Ecostudies,,
1147,7,exuviae,NA,NA,NA,DJ2012EX03,Anax junius,43.9577,-91.2431,United States,Wisconsin,La Crosse,Holmen,Timberwood Lane,Vermont Center for Ecostudies,,
1156,6,adult,-66.46,NA,NA,,Anax junius,43.9755,-80.4036,Canada,Ontario,,Monticello,,Vermont Center for Ecostudies,M,
1157,6,adult,-90.41,NA,NA,,Anax junius,43.9755,-80.4036,Canada,Ontario,,Monticello,,Vermont Center for Ecostudies,M,
118,6,Teneral,-73.16,-72.23,NA,181009,Anax junius,43.9853,-70.9547,United States,Maine,Oxford ,,", Clays Pond,  north end,  'Airport Road',  near Porter Road,  south of Fryeburg",Maine State Museum,M,
73,7,adult,-89.06,NA,NA,103914,Anax junius,43.9853,-70.9547,United States,Maine,Oxford ,,", Clays Pond,  north end,  'Airport Road',  near Porter Road,  south of Fryeburg",Maine State Museum,M,
137,6,adult,-66.71,NA,NA,AMNH0007,Anax junius,44.0069,-75.9844,United States,New York,,,", Brownville?",American Museum of Natural History,M,
767,3,adult,-66.81,NA,NA,DJ2012004,Anax junius,44.0234,-91.4866,United States,Wisconsin,Trempealeau,Near Trempealeau,Perrot State Park,Vermont Center for Ecostudies,M,
775,3,adult,-84.53,-73.19,NA,DJ2012003,Anax junius,44.0234,-91.4866,United States,Wisconsin,Trempealeau,Near Trempealeau,Perrot State Park,Vermont Center for Ecostudies,M,
625,10,adult,-118.21,NA,NA,CNC028,Anax junius,44.0992,-77.5765,Canada,Ontario,,Trenton,,Canadian National Collection,, 8-X-05 is that 1905 or 2005?
96,6,adult,-53.17,NA,NA,116368,Anax junius,44.1227,-70.5053,United States,Maine,Oxford ,,", Thompson Lake,  'Site 2',  Highway 121",Maine State Museum,M,
112,9,Teneral,-114.47,NA,NA,124313,Anax junius,44.143,-69.8963,United States,Maine,Kennebec ,,", 'Rogers Field Fen',  near intersection of Plains and Upper Pond roads",Maine State Museum,M,
115,7,adult,-119.41,NA,NA,173612,Anax junius,44.1764,-69.1498,United States,Maine,Knox ,,", Tolman Pond,  Highway 90,  southwest of West Rockport",Maine State Museum,M,
438,6,adult,-76.86,NA,NA,FSCA0296,Anax junius,44.1786,-89.1903,United States,Wisconsin,Waushara,,", Pond 2.9 miles east of Wild Rose,  County Highway H",Florida State Collection of Arthropods,M,
437,6,adult,-113.21,NA,NA,FSCA0295,Anax junius,44.1786,-89.1903,United States,Wisconsin,Waushara,,", Pond 2.9 miles east of Wild Rose,  County Highway H",Florida State Collection of Arthropods,M,
910,7,adult,-86.81,NA,NA,309,Anax junius,44.2206,-70.262,United States,Maine,Androscoggin,,"Sandy Bottom Estates, 1.5 mi N Skillings Corner on County Road",Paulson Collection,M,mature at water
877,8,Teneral,-152.62,NA,NA,29473,Anax junius,44.2245,-77.7728,Canada,Ontario,,,"Potts Island, Murray Marsh",Ontario Natural Heritage Information Centre (NHIC),F,
80,6,adult,-87.34,NA,NA,108003,Anax junius,44.33,-69,United States,Maine,Waldo ,,", 'Prescott Hill beaver pond',  Northport to Prescott Hill Road",Maine State Museum,M,
91,7,adult,-115.64,NA,NA,113938,Anax junius,44.3544,-68.377,United States,Maine,Hancock ,,", Round Pond,  northeast side,  Mount Desert Island",Maine State Museum,M,
66,7,adult,-66.13,NA,NA,102465,Anax junius,44.3565,-68.3493,United States,Maine,Hancock ,,", outlet,  Somes Pond,  Pretty Marsh Road,  Brookside Cemetary",Maine State Museum,M,
142,5,adult,-126.34,NA,NA,AMNH0012,Anax junius,44.4199,-123.2608,United States,Oregon,Benton,,", 10 miles south Corvallis",American Museum of Natural History,M,
143,5,adult,-136.23,NA,NA,AMNH0013,Anax junius,44.4199,-123.2608,United States,Oregon,Benton,,", 10 miles south Corvallis",American Museum of Natural History,M,
89,6,adult,-63.52,NA,NA,111818,Anax junius,44.421,-69.0155,United States,Maine,Waldo ,,", Kirby Lake,  near water tower,  Belfast",Maine State Museum,M,
113,7,adult,-80.58,NA,NA,126750,Anax junius,44.421,-69.0155,United States,Maine,Waldo ,,", Kirby Lake,  near water tower,  Belfast",Maine State Museum,M,
71,7,adult,-118.81,NA,NA,103614,Anax junius,44.4284,-68.284,United States,Maine,Hancock ,,", Hamilton Pond,  intersection of Highway 3 and Norway Drive,  Salisbury Cove,  Mount Desert Island",Maine State Museum,M,
542,6,adult,-55.49,NA,NA,MN-3513,Anax junius,44.4422,-74.292,United States,New York,Franklin,Brighton,Black and Long Ponds,New York State Museum,M,
92,7,adult,-126.5,NA,NA,114296,Anax junius,44.45,-67.9,United States,Maine,Washington ,,", Birch Point Trail to shore,  'Petit Manan - D'",Maine State Museum,F,
72,8,adult,-106.37,NA,NA,103644,Anax junius,44.4509,-68.6723,United States,Maine,Hancock ,,", Wight Pond",Maine State Museum,M,
84,9,Teneral,-136.34,NA,NA,109446,Anax junius,44.4667,-67.575,United States,Maine,Washington ,,", east side,  Trailhead south to Little Pond Head,  Great Wass Island",Maine State Museum,M,
87,6,Teneral,-129.21,-132.38,NA,110083,Anax junius,44.4809,-67.8545,United States,Maine,Washington ,,", McLellan Park",Maine State Museum,F,
90,6,adult,-73.97,NA,NA,112247,Anax junius,44.4828,-67.5968,United States,Maine,Washington ,," 'Duck Pond',  Great Wass Island",Maine State Museum,M,
114,8,adult,-86.8,NA,NA,133718,Anax junius,44.4878,-68.0163,United States,Maine,Hancock ,,", old country road,  south of Chicken Mill Pond Road",Maine State Museum,M,
69,6,adult,-72.51,NA,NA,103060,Anax junius,44.4907,-68.0177,United States,Maine,Hancock ,,", Chicken Mill Pond,  on Chicken Mill Road,  south off Highway 1,  northeast of Gouldsboro",Maine State Museum,M,
117,6,adult,-87.89,NA,NA,180848,Anax junius,44.5235,-69.2932,United States,Maine,Waldo ,,", Sandy Pond",Maine State Museum,M,
102,8,adult,-111.36,NA,NA,121700,Anax junius,44.5556,-67.6274,United States,Maine,Washington ,,", 'Jonesport Beaver Pond',  Highway 187,  5.6km(3.4mi) northeast of Beals Island Road",Maine State Museum,M,
141,6,adult,-115.96,NA,NA,AMNH0011,Anax junius,44.5647,-123.2608,United States,Oregon,Benton,,", 12 miiles south Corvallis",American Museum of Natural History,F,
116,6,Teneral,-72.46,NA,NA,180831,Anax junius,44.5705,-69.0743,United States,Maine,Waldo ,,", Roberts Hill",Maine State Museum,F,
94,7,adult,-81.74,NA,NA,115676,Anax junius,44.5753,-69.277,United States,Maine,Waldo ,,", Halfmoon Stream,  Highway 220,  Thorndike Post Office",Maine State Museum,M,
77,9,Teneral,-130.89,NA,NA,105496,Anax junius,44.5854,-70.2341,United States,Maine,Franklin ,,", Wilson Pond,  in Wilton",Maine State Museum,F,
130,8,adult,-73.96,-71.97,NA,128435B,Anax junius,44.592,-69.3647,United States,Maine,Waldo ,,", fire department pond,  Highway 9,  0.5km(0.3mi) south of Unity",Maine State Museum,U,
97,8,Teneral,-105.18,NA,NA,117062,Anax junius,44.592,-69.3647,United States,Maine,Waldo ,,", fire department pond,  Highway 9,  0.5km(0.3mi) south of Unity",Maine State Museum,M,
86,9,adult,-109.38,NA,NA,110041,Anax junius,44.592,-69.3647,United States,Maine,Waldo ,,", fire department pond,  Highway 9,  0.5km(0.3mi) south of Unity",Maine State Museum,M,
129,8,adult,-113.82,NA,NA,128435A,Anax junius,44.592,-69.3647,United States,Maine,Waldo ,,", fire department pond,  Highway 9,  0.5km(0.3mi) south of Unity",Maine State Museum,U,
99,8,adult,-117.47,NA,NA,118642,Anax junius,44.592,-69.3647,United States,Maine,Waldo ,,", fire department pond,  Highway 9,  0.5km(0.3mi) south of Unity",Maine State Museum,M,
676,4,adult,-49.8,NA,NA,DSP001,Anax junius,44.6028,-69.3316,United States,Maine,Waldo,Unity,Unity College fire pond,Vermont Center for Ecostudies,,copulating with DSP002
675,4,adult,-65.43,NA,NA,DSP002,Anax junius,44.6028,-69.3316,United States,Maine,Waldo,Unity,Unity College fire pond,Vermont Center for Ecostudies,,copulating with DSP001
835,7,adult,-80.14,NA,NA,NBM- 001136,Anax junius,44.6167,-63.6,Canada,Nova Scotia,Halifax,,"Frog Pond, Purcells Cove Road",New Brunswick Museum,M,Mature appearance
839,7,adult,-109.91,NA,NA,NBM- 001703,Anax junius,44.6167,-63.6,Canada,Nova Scotia,Halifax,,"Frog Pond, Purcells Cove Road",New Brunswick Museum,M,Mature appearance
109,9,adult,-113.1,NA,NA,123046,Anax junius,44.6176,-69.3603,United States,Maine,Waldo ,,", water treatment ponds,  2km(1.5mi) north of Highway 139,  Unity Utility District",Maine State Museum,F,
104,9,Teneral,-127.03,NA,NA,122145,Anax junius,44.6176,-69.3603,United States,Maine,Waldo ,,", water treatment ponds,  2km(1.5mi) north of Highway 139,  Unity Utility District",Maine State Museum,M,
123,7,Teneral,-113.61,NA,NA,302583,Anax junius,44.6236,-63.5993,Canada,Nova Scotia,Halifax ,,", pond,  Albion Road,  Purcells Cove Road,  south of Fleming Park",Paul M. Brunelle Collection,F,
884,8,Teneral,-140.63,NA,NA,,Anax junius,44.6337,-81.1332,Canada,Ontario,Grey,Hepworth,"dune area, Grey-Sauble Authority Forests, Hepworth",University of Guelph,F,
247,7,adult,-76.09,NA,NA,FSCA0088,Anax junius,44.6447,-85.7672,United States,Michigan,Grand Traverse,,", Duck lake near interlochen",Florida State Collection of Arthropods,M,
124,9,adult,-122.54,NA,NA,302599,Anax junius,44.6457,-63.5844,Canada,Nova Scotia,Halifax ,,", Nova Scotia Museum grounds,  Summer Street",Paul M. Brunelle Collection,F,
98,7,adult,-99.6,NA,NA,117949,Anax junius,44.6595,-69.2881,United States,Maine,Waldo ,,", Highway 9/202,  0.5km(0.3mi) northeast of Highway 220",Maine State Museum,M,
509,5,adult,-60.52,NA,NA,MOS0006561,Anax junius,44.66,-84.5072,United States,Michigan,Crawford ,,AuSable River near WakeleyÕs Bridge,University of Michigan,,
76,9,adult,-137.25,-131.1,NA,105489,Anax junius,44.668,-70.1535,United States,Maine,Franklin ,,", soccer fields,  Highway 4,  ca. 200m from Sandy River,  University of Maine at Farmington campus,  in Farmington",Maine State Museum,M,
878,8,Teneral,-141.31,NA,NA,29427,Anax junius,44.6925,-77.077,Canada,Ontario,,Peterborough,Tangamong Lake Road,Ontario Natural Heritage Information Centre (NHIC),F,
943,7,Teneral,-114.95,NA,NA,342,Anax junius,44.7233,-93.2646,United States,Minnesota,Dakota,,Crystal Lake,Paulson Collection,M,immature
942,7,Teneral,-116.52,NA,NA,341,Anax junius,44.7233,-93.2646,United States,Minnesota,Dakota,,Crystal Lake,Paulson Collection,F,immature
944,7,Teneral,NA,NA,NA,343,Anax junius,44.7233,-93.2646,United States,Minnesota,Dakota,,Crystal Lake,Paulson Collection,F,immature
83,6,adult,-80.04,-81.99,NA,109256,Anax junius,44.7891,-68.005,United States,Maine,Washington ,,", Bog Brook Flowage and stream,  west end,  9.7km(5.8mi) south of Highway 9",Maine State Museum,M,
838,7,Teneral,-107.97,NA,NA,NBM- 001702,Anax junius,44.8167,-63.5833,Canada,Nova Scotia,Halifax,,"Miller Lake, Highway 102",New Brunswick Museum,F,
837,7,adult,-127.93,NA,NA,NBM- 001219,Anax junius,44.8167,-63.3833,Canada,Nova Scotia,Halifax,,"Porters Lake north end, Myra Road north from Highway 107",New Brunswick Museum,M,Young appearance
303,7,Teneral,-114.84,NA,NA,FSCA0142,Anax junius,44.88,-73.3483,United States,New York,Clinton,Chazy,"Chazy, ",Florida State Collection of Arthropods,F,teneral female
302,7,Teneral,-118.48,NA,NA,FSCA0141,Anax junius,44.88,-73.3483,United States,New York,Clinton,Chazy,"Chazy, ",Florida State Collection of Arthropods,F,teneral male
110,9,Teneral,-118.53,NA,NA,123061,Anax junius,44.9422,-68.1168,United States,Maine,Hancock ,,", beaver pond and kettlehole bog,  13.5km(8.1mi) along Narraguagus River Road ",Maine State Museum,F,
136,5,adult,-73.8,-71.88,NA,AMNH0006,Anax junius,44.98,-93.2636,United States,Minnesota,Hinnepin,Minneapolis,"Minneapolis, ",American Museum of Natural History,M,
834,7,adult,-104.82,NA,NA,NBM- 001135,Anax junius,44.9833,-64.05,Canada,Nova Scotia,Hants,,"ponds, Wentworth Creek Road from Highway 14",New Brunswick Museum,F,Mature appearance
